timestamp,bar_index,open,high,low,close,slope_high,slope_low,volatility,direction,price_change,csi
2025-01-03 19:00:00+00:00,0,195.202,195.382,195.192,195.368,,,,,,
2025-01-03 20:00:00+00:00,1,195.368,195.532,195.322,195.524,,,,,,14700.000000000557
2025-01-03 21:00:00+00:00,2,195.524,195.543,195.396,195.418,,,,,,14112.000000000668
2025-01-05 22:00:00+00:00,3,195.402,195.482,195.186,195.406,,,,,,14204.353239813525
2025-01-05 23:00:00+00:00,4,195.42,195.8,195.42,195.702,,,,,,15259.060240352052
2025-01-06 00:00:00+00:00,5,195.703,196.026,195.692,195.888,,,,,,15708.346194366539
2025-01-06 01:00:00+00:00,6,195.889,196.082,195.782,196.006,,,,,,15816.864346817969
2025-01-06 02:00:00+00:00,7,196.002,196.248,195.964,196.187,,,,,,15848.027251218131
2025-01-06 03:00:00+00:00,8,196.184,196.238,196.018,196.134,25.212242432350653,,,,,15358.11610261203
2025-01-06 04:00:00+00:00,9,196.136,196.2,196.04,196.168,25.212242432350653,38.207882514866036,,,,14462.485082763478
2025-01-06 05:00:00+00:00,10,196.167,196.356,196.124,196.222,25.212242432350653,38.207882514866036,0.5,0.1,0.5,14339.63442056752
2025-01-06 06:00:00+00:00,11,196.224,196.277,196.134,196.166,7.930544670847098,38.207882514866036,0.36363636363636365,0.09090909090909091,,13530.099901005982
2025-01-06 07:00:00+00:00,12,196.158,196.418,196.034,196.336,7.930544670847098,2.031651896955983,0.6666666666666666,0.08333333333333333,0.75,14336.912527643724
2025-01-06 08:00:00+00:00,13,196.338,196.807,196.335,196.778,7.930544670847098,2.031651896955983,0.99,0.07692307692307693,0.99,15919.191918660435
2025-01-06 09:00:00+00:00,14,196.776,197.016,196.611,196.792,7.930544670847098,2.031651896955983,0.99,0.07142857142857142,0.35714285714285715,16866.175477725254
2025-01-06 10:00:00+00:00,15,196.793,196.984,196.592,196.806,7.930544670847098,2.031651896955983,0.99,0.06666666666666667,0.3333333333333333,17497.099761306585
2025-01-06 11:00:00+00:00,16,196.804,197.418,196.714,197.192,7.930544670847098,2.031651896955983,0.99,0.1875,0.9375,20616.69792028571
2025-01-06 12:00:00+00:00,17,197.19,197.246,196.358,196.54,23.768292293407654,2.031651896955983,0.99,0.058823529411764705,,23062.2145028211
2025-01-06 13:00:00+00:00,18,196.543,196.596,195.948,196.302,23.768292293407654,2.031651896955983,0.99,0.05555555555555555,,21734.475561091367
2025-01-06 14:00:00+00:00,19,196.304,196.884,195.844,196.823,23.768292293407654,11.11031061993339,0.99,0.05263157894736842,0.99,22860.82493001752
2025-01-06 15:00:00+00:00,20,196.819,197.124,196.74,197.045,23.768292293407654,11.11031061993339,0.95,0.05,0.8,20390.228239384163
2025-01-06 16:00:00+00:00,21,197.039,197.404,196.942,197.35,23.768292293407654,11.11031061993339,0.9047619047619048,0.047619047619047616,0.8571428571428571,19233.30928790814
2025-01-06 17:00:00+00:00,22,197.35,197.35,196.983,197.174,12.268788176340559,11.11031061993339,0.8636363636363636,0.045454545454545456,,17791.63363137305
2025-01-06 18:00:00+00:00,23,197.177,197.259,197.018,197.046,12.268788176340559,11.11031061993339,0.782608695652174,0.043478260869565216,,15999.956111322279
2025-01-06 19:00:00+00:00,24,197.05,197.195,196.956,197.13,12.268788176340559,15.28911787869888,0.7083333333333334,0.041666666666666664,0.5416666666666666,14247.403681831054
2025-01-06 20:00:00+00:00,25,197.13,197.347,197.101,197.34,12.268788176340559,15.28911787869888,0.68,0.04,0.76,13141.618041247468
2025-01-06 21:00:00+00:00,26,197.338,197.408,197.314,197.38,12.268788176340559,15.28911787869888,0.6538461538461539,0.038461538461538464,0.46153846153846156,11671.204888931787
2025-01-06 22:00:00+00:00,27,197.282,197.405,197.249,197.31,14.580642231425054,15.28911787869888,0.5925925925925926,0.037037037037037035,,10417.470602204636
2025-01-06 23:00:00+00:00,28,197.322,197.454,197.298,197.33,14.580642231425054,33.242099036375876,0.5714285714285714,0.03571428571428571,0.42857142857142855,9473.871091316772
2025-01-07 00:00:00+00:00,29,197.33,197.924,197.33,197.838,14.580642231425054,33.242099036375876,0.6206896551724138,0.10344827586206896,0.9655172413793104,11144.704010989151
2025-01-07 01:00:00+00:00,30,197.838,198.219,197.74,198.203,14.580642231425054,33.242099036375876,0.7,0.23333333333333334,0.8666666666666667,12456.073310945902
2025-01-07 02:00:00+00:00,31,198.202,198.216,198.046,198.166,14.580642231425054,33.242099036375876,0.5806451612903226,0.2903225806451613,,12175.665087090647
2025-01-07 03:00:00+00:00,32,198.168,198.257,198.067,198.182,14.580642231425054,33.242099036375876,0.53125,0.34375,0.40625,11991.311930697975
2025-01-07 04:00:00+00:00,33,198.184,198.208,198.038,198.106,24.069233627602006,33.242099036375876,0.45454545454545453,0.3939393939393939,,11537.801420868727
2025-01-07 05:00:00+00:00,34,198.105,198.183,197.88,197.93,24.069233627602006,33.242099036375876,0.47058823529411764,0.3235294117647059,,11104.865126434232
2025-01-07 06:00:00+00:00,35,197.93,197.944,197.725,197.794,24.069233627602006,33.242099036375876,0.4,0.2,,9774.20883167907
2025-01-07 07:00:00+00:00,36,197.772,197.951,197.649,197.694,24.069233627602006,33.242099036375876,0.4166666666666667,0.027777777777777776,,8789.109476619607
2025-01-07 08:00:00+00:00,37,197.692,197.833,197.333,197.754,24.069233627602006,-0.6334848401904638,0.5675675675675675,0.02702702702702703,0.5945945945945946,8929.406332298462
2025-01-07 09:00:00+00:00,38,197.759,198.208,197.696,198.014,24.069233627602006,-0.6334848401904638,0.6578947368421053,0.02631578947368421,0.8157894736842105,8766.837451061181
2025-01-07 10:00:00+00:00,39,198.012,198.163,197.853,198.118,24.069233627602006,-0.6334848401904638,0.6410256410256411,0.02564102564102564,0.6153846153846154,7894.415552397326
2025-01-07 11:00:00+00:00,40,198.117,198.136,197.736,197.772,-11.798541600140116,-0.6334848401904638,0.675,0.025,,7042.771170795402
2025-01-07 12:00:00+00:00,41,197.774,197.944,197.56,197.606,-11.798541600140116,-0.6334848401904638,0.7073170731707317,0.024390243902439025,,6641.889765921168
2025-01-07 13:00:00+00:00,42,197.605,197.853,197.522,197.76,-11.798541600140116,-4.634448924731453,0.6904761904761905,0.023809523809523808,0.6666666666666666,6259.6949009242335
2025-01-07 14:00:00+00:00,43,197.761,197.859,197.541,197.76,-11.798541600140116,-4.634448924731453,0.627906976744186,0.023255813953488372,,5878.925004526914
2025-01-07 15:00:00+00:00,44,197.872,197.98,197.206,197.392,-17.660755874109114,-4.634448924731453,0.7954545454545454,0.045454545454545456,,6961.4089179613675
2025-01-07 16:00:00+00:00,45,197.392,197.462,197.01,197.24,-17.660755874109114,-4.634448924731453,0.8222222222222222,0.08888888888888889,,7595.582249747715
2025-01-07 17:00:00+00:00,46,197.24,197.316,196.998,197.126,-17.660755874109114,-4.634448924731453,0.7608695652173914,0.13043478260869565,,7831.808785134285
2025-01-07 18:00:00+00:00,47,197.124,197.198,197.012,197.121,-17.660755874109114,-4.634448924731453,0.7446808510638298,0.1702127659574468,,7648.817782503231
2025-01-07 19:00:00+00:00,48,197.122,197.176,197.061,197.076,-17.660755874109114,-4.634448924731453,0.5,0.1875,,7239.789065685723
2025-01-07 20:00:00+00:00,49,197.077,197.078,196.877,197.036,-17.660755874109114,-4.634448924731453,0.42857142857142855,0.22448979591836735,,7455.596457623727
2025-01-07 21:00:00+00:00,50,197.032,197.278,197.021,197.24,-17.660755874109114,-16.652583971618554,0.4,0.2,0.8,6899.527483367908
2025-01-07 22:00:00+00:00,51,197.183,197.214,197.131,197.186,-15.70459782794911,-16.652583971618554,0.27450980392156865,0.17647058823529413,,6013.081640192091
2025-01-07 23:00:00+00:00,52,197.176,197.44,197.176,197.404,-15.70459782794911,-16.652583971618554,0.2692307692307692,0.11538461538461539,0.8269230769230769,5353.443358632917
2025-01-08 00:00:00+00:00,53,197.402,197.418,197.051,197.373,-15.70459782794911,-16.652583971618554,0.33962264150943394,0.03773584905660377,,5012.34759560874
2025-01-08 01:00:00+00:00,54,197.374,197.382,197.124,197.23,21.452744342785042,-16.652583971618554,0.2962962962962963,0.018518518518518517,,4455.097933696364
2025-01-08 02:00:00+00:00,55,197.229,197.48,197.198,197.414,21.452744342785042,15.842908633240484,0.2909090909090909,0.01818181818181818,0.7636363636363637,4012.5298311898355
2025-01-08 03:00:00+00:00,56,197.412,197.539,197.374,197.41,21.452744342785042,15.842908633240484,0.23214285714285715,0.017857142857142856,,3613.034330722246
2025-01-08 04:00:00+00:00,57,197.41,197.546,197.39,197.504,21.452744342785042,15.842908633240484,0.17543859649122806,0.017543859649122806,0.6491228070175439,3289.483527549099
2025-01-08 05:00:00+00:00,58,197.504,197.545,197.396,197.534,21.452744342785042,15.842908633240484,0.10344827586206896,0.017241379310344827,0.5517241379310345,3009.000063479265
2025-01-08 06:00:00+00:00,59,197.534,197.556,197.342,197.409,16.017753401705864,15.842908633240484,0.0847457627118644,0.01694915254237288,,2679.49318863785
2025-01-08 07:00:00+00:00,60,197.396,197.4,196.953,197.146,16.017753401705864,15.842908633240484,0.26666666666666666,0.08333333333333333,,3628.412993572973
2025-01-08 08:00:00+00:00,61,197.146,197.232,196.868,196.886,16.017753401705864,15.842908633240484,0.3114754098360656,0.13114754098360656,,4521.843883677515
2025-01-08 09:00:00+00:00,62,196.882,196.962,196.73,196.923,16.017753401705864,15.842908633240484,0.2903225806451613,0.25806451612903225,0.5967741935483871,5238.924869873153
2025-01-08 10:00:00+00:00,63,196.924,197.103,196.82,197.074,16.017753401705864,-3.5798712231560614,0.30158730158730157,0.2698412698412698,0.7142857142857143,5356.018410247282
2025-01-08 11:00:00+00:00,64,197.068,197.078,195.402,195.939,-22.011831906924193,-3.5798712231560614,0.9375,0.40625,,11052.175864626175
2025-01-08 12:00:00+00:00,65,195.947,195.966,195.269,195.553,-22.011831906924193,-3.5798712231560614,0.9538461538461539,0.4307692307692308,,13775.679974271821
2025-01-08 13:00:00+00:00,66,195.552,195.626,195.146,195.508,-22.011831906924193,-3.5798712231560614,0.9393939393939394,0.5,,15498.55977551805
2025-01-08 14:00:00+00:00,67,195.51,195.612,195.128,195.202,-22.011831906924193,-3.5798712231560614,0.9104477611940298,0.5970149253731343,,17010.95504524902
2025-01-08 15:00:00+00:00,68,195.202,195.544,195.13,195.48,-22.011831906924193,-27.161649654897598,0.8970588235294118,0.6617647058823529,0.8970588235294118,17967.516026477417
2025-01-08 16:00:00+00:00,69,195.484,195.835,195.394,195.774,-22.011831906924193,-27.161649654897598,0.8840579710144928,0.6376811594202898,0.8985507246376812,17393.178409705863
2025-01-08 17:00:00+00:00,70,195.776,195.822,195.495,195.554,-13.138777967190995,-27.161649654897598,0.8285714285714286,0.6142857142857143,,16355.833147973754
2025-01-08 18:00:00+00:00,71,195.554,195.921,195.544,195.818,-13.138777967190995,19.72995642435376,0.8169014084507042,0.5633802816901409,0.8732394366197183,15238.99604463341
2025-01-08 19:00:00+00:00,72,195.82,196.018,195.762,195.825,-13.138777967190995,19.72995642435376,0.7777777777777778,0.4722222222222222,0.5,13340.901622678179
2025-01-08 20:00:00+00:00,73,195.82,195.828,195.701,195.776,6.793083686613443,19.72995642435376,0.7123287671232876,0.410958904109589,,11440.882120770722
2025-01-08 21:00:00+00:00,74,195.778,195.888,195.75,195.79,6.793083686613443,10.814871674129051,0.6081081081081081,0.3783783783783784,0.5405405405405406,9698.348155683214
2025-01-08 22:00:00+00:00,75,195.753,195.776,195.647,195.729,6.793083686613443,10.814871674129051,0.5066666666666667,0.37333333333333335,,8577.836397586168
